,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,result
677,3ca3f4fe-473e-498e-8bcc-0575f70b528a,Mark Graham,https://play-lh.googleusercontent.com/a/ACg8ocIjv-crbKyCmH8RTCP3h9twnCIE_3FjgnnXLFfT7_bwwbt4HSw=mo,Helpful app for learning new skills!,0.9987670183181763,0,1.9.1,2023-04-22 18:57:06,"Hi Mark, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at info@skillcatapp.com. Thank you!",2023-05-02 15:31:48,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987670183181763}]"
678,cbdbd1de-3895-4cfd-8f99-6ebe6fb1f9a6,Leo Gibson,https://play-lh.googleusercontent.com/a/ACg8ocLB5NFmjGHwy7qzsOzbRcO_OiKfhh3cep1vGyGsnbbWlZobXg=mo,Great,0.998588502407074,0,1.9.1,2023-04-20 05:37:19,"Hi Leo, we are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at info@skillcatapp.com. Have a wonderful day!",2023-04-21 15:01:37,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998588502407074}]"
679,09d600d9-fa9d-4fb0-94f8-b26d8a7fa244,Khaleef Merricks,https://play-lh.googleusercontent.com/a-/ALV-UjWDx4_zINKERx4R2zCE73l0KNGbMPUryIBeP-l2-SD-VWpwZEbf,Great app,0.9987025260925293,0,1.9.2,2023-04-20 03:14:59,"Thank you for your review. Enjoy reading & keep supporting us. If you have any feedback or suggestion, you could write to us at info@skillcatapp.com. We would love to hear from you!",2023-04-21 15:02:08,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987025260925293}]"
680,01e38018-8683-4f73-bda0-43b1e51a185e,Jay G,https://play-lh.googleusercontent.com/a-/ALV-UjW397xnP5q9_PN7MInDizd0ZoTVffHuSy9SUSmmW6tEntyi-mI,"Very good and helpful, just got my Universal epa!!!",0.9988215565681458,0,1.9.3,2023-04-19 08:12:12,"Hi Jay, we are happy to hear that our resources were helpful in your journey towards this accomplishment. If there is anything we can do for you, just let us know at info@skillcatapp.com. Have a wonderful day!",2023-04-21 15:05:05,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988215565681458}]"
681,9d9d503a-7542-41ef-8d9a-256274d2b7d8,Aikarion R.,https://play-lh.googleusercontent.com/a-/ALV-UjU-mn3CPfqcjvKrBLqF2JJ-gabqTXZgMW_SMSccB4gykmsXxh3e,Amazing. I use the app to gain my universal HVAC certification. I did 10 modules per day and finished the entire certification course in about 2 weeks. I took the exam at the end and passed it. I am now just waiting for them to review the proctor footage.,0.9987433552742004,0,1.9.3,2023-04-18 04:41:13,"Hi There, thank you for your positive feedback! Congratulations on gaining your Universal HVAC certification. We're glad our app was helpful in achieving this goal. If you have any feedback or suggestion, you could write to us at info@skillcatapp.com. We would love to hear from you!",2023-04-21 15:07:04,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987433552742004}]"
682,8c10a69d-3328-45e6-a51a-92006c617967,Diriba Tilaye Balcha,https://play-lh.googleusercontent.com/a/ACg8ocLuqQIcbp6w76VB4rvk7VQp_eis6tvDXuFezs2_9VP7NmZ1Lg=mo,"This platform is very helpful and well organised. It is free, why don't you learn?",0.9987826943397522,0,,2023-04-14 19:16:36,"Hi Diriba, thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at info@skillcatapp.com if you have any questions.",2023-04-21 15:07:39,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987826943397522}]"
683,14d4a952-e58d-4cf9-8d43-d0899a48525c,James Sheff,https://play-lh.googleusercontent.com/a-/ALV-UjWjrA5W0R7J2uLsXQKl3kXxx7HKnCSh6LSggF-lVv4fVdIYVDYPHQ,"Love this app, I am learning everyday, the simulations are practically hands on experience. A blessing to anyone who wants to continue education!!!!",0.9989306330680847,0,1.9.3,2023-04-14 05:21:53,"Hi James, thank you so much for taking the time to share your experience using our app. We're thrilled to hear that you're finding it helpful and that you're learning new things every day. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-04-14 16:30:54,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989306330680847}]"
684,a722f625-5086-45b9-9be5-1e0b0ce9a3d0,Quinn Ford,https://play-lh.googleusercontent.com/a-/ALV-UjW8VXBtG2u-Nf88Vex83Gi4T8ZjvVZir1dEC3HFfpojjHDqncI,All info needed is there and easy to follow.,0.9988811612129211,0,1.9.3,2023-04-13 05:37:52,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at info@skillcatapp.com if you have any questions.",2023-04-14 16:58:19,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988811612129211}]"
685,0a4cae5f-e87b-4ed6-a8e5-119542b8b80a,Dong Song,https://play-lh.googleusercontent.com/a/ACg8ocIlIRKlcy7emlOA0IIHt8mJLQI1SPuEM-sLlybdxUcig3dATA=mo,"The app is easy to access, fitting a flexible schedule. The course contents are very solid to the test.",0.9988957643508911,0,1.9.3,2023-04-12 03:32:46,"Hi There, we appreciate your feedback and hope that you continue to enjoy using our product. If you have any questions or concerns, please don't hesitate to reach out to our customer support team at info@skillcatapp.com. Thanks again!",2023-04-14 17:01:02,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988957643508911}]"
686,d9262193-80f2-4bfc-9989-4f043d4ca613,Allangitu,https://play-lh.googleusercontent.com/a/ACg8ocJ7aFhsJoGIRnEd3WGXqBDeHjkI_XfFvPyGlV7fTD7POknu6A=mo,This is a very good education app.,0.9988095760345459,0,1.8,2023-04-10 22:03:19,"Hi There, thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write to us at info@skillcatapp.com. We'll do our best to incorporate the same and earn a five-star rating from you.",2023-04-14 16:58:52,1.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988095760345459}]"
687,3e97b95e-f48d-44fb-b82f-dfa4e78d2e28,Eric Schafnitz,https://play-lh.googleusercontent.com/a-/ALV-UjVmLBtkIDlJ1CSTvyJQBz-slgTFz8jeqVUplJu_fplmNwguAAPD,I passed my cert test!!!!!,0.9986515641212463,0,1.9.3,2023-04-09 20:44:18,"Thank you for choosing our product and for taking the time to share your experience with us. We hope that you continue to find success in your career. If you have any feedback or suggestions for us, please don't hesitate to let us know at info@skillcatapp.com. Thanks again and congratulations!",2023-04-14 17:02:48,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986515641212463}]"
688,f07b11aa-3bd1-4d57-b989-197d73c433b8,Serg Dmitr,https://play-lh.googleusercontent.com/a/ACg8ocJsU2yX_qRXjprQ8inn4xLe75Fm6YhaK-DfoG5Cl0RF7PjHUQ=mo,"Simple to use, but knowledgble.",0.9987267851829529,0,1.9.3,2023-04-09 03:25:08,"Hi There, we appreciate your feedback and hope that you continue to enjoy using our product. If you have any questions or concerns, please don't hesitate to reach out to our customer support team at info@skillcatapp.com. Thanks again!",2023-04-14 17:00:40,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987267851829529}]"
689,921888f4-2552-4f8a-8da5-fcc5f182e0b2,Jesse Killian,https://play-lh.googleusercontent.com/a/ACg8ocLNZenebIkrEi1iB7TSDxhgJgIPnUFW8C-uN9aiZ9K7479f3w=mo,This app is amazing. The courses are full of relevant information. They make furthering your career simple and enjoyable. Highly recommend.,0.9989305138587952,0,1.9.3,2023-04-07 01:59:52,"Hi Jesse, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-04-07 20:22:11,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989305138587952}]"
690,a4866d5f-22b2-4ec0-89b2-d4396a987e42,Oscar Alviso,https://play-lh.googleusercontent.com/a/ACg8ocKZlciz8TQmr6il4yvkXv8MxMrJWHq7_eOXKeO3nP9B2WxhFA=mo,I went from being a porter in property management 2 years ago to now being the Service Supervisor for a property in the Heights 🤙🏻 thank You SkillCat,0.9987799525260925,0,1.9.3,2023-04-06 10:17:43,"Hi Oscar, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-04-07 20:22:29,1.9.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987799525260925}]"
691,8c4a8510-e814-4f7a-8f3c-09dbbf31509a,Gilberto Peña,https://play-lh.googleusercontent.com/a-/ALV-UjWES8ascnzbk2b-eHsyu00wG4WY4OatdnGWubxkjyAl4eJzJ4GX,Great to learning EPA Section 608 an everything is free,0.9985311031341553,0,1.9.2,2023-04-02 04:48:12,"Hi Gilberto, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-04-07 20:17:27,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985311031341553}]"
692,bd47d374-e727-439d-a220-97ac26a02719,I AM A TRUCKER,https://play-lh.googleusercontent.com/a-/ALV-UjVd2P9I4KOYhewLUj4MDFvHaGfZSJaS5SRTOxfJqiuOdfEISnRe,"I decide to change my job from truck driver to A/C tech . I was electric tech before I come to USA. As a biggener I learned ton of information about A/C till now, I don't know what is going on next anyway this app is useful. Next for me was get the EPA so I did it and I get my EPA 608 card also . It's life everyday learn more and get more. Skillcat is the best way to change your life, I highly recommend to everyone.",0.9987936019897461,1,1.9.1,2023-03-31 08:29:32,"Hi there, we appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:45:34,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987936019897461}]"
693,fe5eb460-3aa0-4854-88de-395313e39190,Ray.,https://play-lh.googleusercontent.com/a-/ALV-UjW5IJmToZ1o2ccu8SN6ha0nX4HexIMnnUk-JUZu7NzzfVMBDdkQ,To all Technicians who want to achieve their goals ? Skillcat is the right place for you . Don't believe me ? Go ahead and download it . Trust me you're not going to be sorry. Thank you Skillcat,0.9988783001899719,0,1.9.2,2023-03-31 02:56:10,"Hi Ray, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:01:55,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988783001899719}]"
694,35ff1936-1572-454a-a121-e2cd3c3957bc,Marcus Mendez,https://play-lh.googleusercontent.com/a-/ALV-UjUSnhVh8oqRVBbGFmwURiRXQ9niDXNvteWCMUINPw7MeUu3kh0Y,It simply doesn't work I tired it on my phone and computer I'm vary disappointed.,0.9995009899139404,0,,2023-03-30 04:54:27,"Hi there, We are really sorry to hear that! Please reach out to us at support@skillcatapp.com and we would surely get it resolved for you. We will be waiting for your message.",2023-03-31 17:09:10,,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995009899139404}]"
695,1f21e033-9e7c-4039-aded-e22f29c82d97,Lewis Taylor,https://play-lh.googleusercontent.com/a/ACg8ocJAFsFX4mCQrBbLU2xhfsY29G1RX9UiHFNs5Mi7ZYW-7zumyw=mo,Very educational,0.9987425208091736,0,1.9.2,2023-03-30 01:32:04,"Hi Lewis, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:02:39,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987425208091736}]"
696,ee46befd-3a13-470e-838a-6d1cec23d741,jashon perry,https://play-lh.googleusercontent.com/a/ACg8ocJoXo0S8DjXiK0Zq7es3XePnPLiDpTktF9eBKxKdeR19LMSAA=mo,great thing to look into if you want to learn more or get your study on,0.9987849593162537,0,1.9.2,2023-03-29 21:26:41,"Hi Jashon, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:03:19,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987849593162537}]"
697,792166b4-ba9d-4133-bb8d-c08b345c152f,Joe Slater,https://play-lh.googleusercontent.com/a/ACg8ocKmnzTObNt5ExdGxzE7vg0XJbakdhnUT-5hJNoQF5RGuYz6Tg=mo,I am using the app and it has been great!,0.9988580942153931,0,1.9.2,2023-03-29 06:34:33,"Hi Joe, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:03:52,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988580942153931}]"
698,b74a0d73-8d95-440a-a561-cd5f7fc4f2a2,Diana Arnett,https://play-lh.googleusercontent.com/a/ACg8ocIvcN22zN2evXBOTw19s7PIOFYojJhCRFoFFArOOOBWFFD94g=mo,Great,0.998588502407074,0,1.8,2023-03-28 05:18:23,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:04:55,1.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998588502407074}]"
699,43711fb2-5333-421c-b846-8673a63468d9,User 1,https://play-lh.googleusercontent.com/a/ACg8ocKD3InyyeBfwBKYW1ZDiIImOUcDZE_ybJXhlaa5H128lrBLlfHK=mo,Easy to learn getting HVAC certified,0.9987088441848755,0,1.9.1,2023-03-28 00:27:45,"Hi Elevated, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:04:17,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987088441848755}]"
700,e8e195f0-900c-463d-af12-ed1fe7c36085,docclarizio,https://play-lh.googleusercontent.com/a/ACg8ocIKIh-QO4oh3oO9A7F3F9D4ES8Sslae_n1BuR8ISzHotsAkQg=mo,Awsome,0.997046172618866,0,1.9.1,2023-03-26 23:49:03,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:04:47,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997046172618866}]"
701,7292f436-a5cb-41b3-be43-f9818036faf4,Peter Crosbie,https://play-lh.googleusercontent.com/a/ACg8ocI-uU9c1DQ3ln6GqtzldHN9O3HnFyR4wPFP0ItWOF2uibYgGA=mo,Excellent prep. Thanks SkillCat,0.9987952709197998,0,1.9.2,2023-03-26 17:18:00,"Hi Peter, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:04:38,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987952709197998}]"
702,d8fb31d2-4030-405e-a695-0402e4f79679,Ramasis Bind (Rama),https://play-lh.googleusercontent.com/a-/ALV-UjV1sjEl8dAgubOInOvC8iXcWpjGzAfJeZSJi0McpjzJ6g7lh0oI,Great App for HVAC certification.,0.9986953139305115,0,1.9.2,2023-03-24 21:28:51,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!
",2023-03-31 17:05:32,1.9.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986953139305115}]"
703,7d3d7ddf-f9cf-4d74-90f0-4e15ddd4e2be,Zeus Liga,https://play-lh.googleusercontent.com/a-/ALV-UjVS480SEviwmhzQGOHhLdF4Js3obVA7HHVZaDR5MyvLxFHCZ-56yw,Love the app but wish the green check would trun green when you finish the lesson not when you juts press on it because some times I presses on a lesson by accident and it stays green and I get confused 👍,0.9985350370407104,0,1.9.1,2023-03-22 20:18:10,"Hi Zeus, happy to hear you are enjoying the app! Thank you for bringing this to our attention. We will look into it and get it fixed ASAP!",2023-03-24 17:11:34,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985350370407104}]"
704,a9d56cb3-d818-43e9-8f51-db7f2486138d,Fawad K,https://play-lh.googleusercontent.com/a-/ALV-UjXUwgYGvKFilaj4JOaLPZ5NZ9-QvDDvBlr_gJPlzKw2P_MoPUGgYQ,Thanks for the amazing product!,0.9988530874252319,0,1.9.1,2023-03-22 06:03:40,"Hi Fawad, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-24 16:39:22,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988530874252319}]"
705,54ec705f-afaf-461d-b016-07deebad838a,Jamel Marcus,https://play-lh.googleusercontent.com/a/ACg8ocJiDCEb4UbXI_6w4dUkRCHDx0ROHD5VyfF9hH7SMsE0zrqc5Q=mo,This is an excellent program highly recommended skillcat has taught me alot and now I'm making better pay with a firm knowledge of what's going on thank you skillcat couldn't put it in words how great this program really is try it,0.9989192485809326,0,1.9.1,2023-03-21 09:30:09,"Hi Jamel, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-24 16:38:42,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989192485809326}]"
706,6da6962e-a6a4-4087-b9fb-13184330a853,Dave Ganesh Regal,https://play-lh.googleusercontent.com/a-/ALV-UjW3esMp9jNc4xqpaRZZIkMrXaKEw1hCgouRZChKBK5Cm_24mVg,Best Tech learning app ever,0.9986901879310608,0,1.9.1,2023-03-20 03:17:01,"Hi Dave, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-24 16:37:36,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986901879310608}]"
707,24d54634-5f92-42c4-86be-a64196fc020c,Douglas Crawford,https://play-lh.googleusercontent.com/a/ACg8ocK64UQe4wb97U69NZEsQ9QDbFua_uXlm-RBDhV-rhcS-MyYFA=mo,Excellent education sourse,0.998700737953186,0,1.9.1,2023-03-19 05:34:45,"Hi Douglas, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-24 16:37:10,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998700737953186}]"
708,bcc6bc04-33d1-44b9-9e36-2a09bc8c9365,Chase Jordan,https://play-lh.googleusercontent.com/a/ACg8ocL2tSgcyhGT5-PAyZL2FXMvWPTZW83bRS5A-VbFGpW2H7UO4w=mo,Two thumbs up,0.998820960521698,0,1.9.1,2023-03-18 05:01:42,"Hi Chase, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-24 16:36:49,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998820960521698}]"
709,03dfcb26-effe-4bb6-a9c8-5f3601cdd601,Joe Boyd,https://play-lh.googleusercontent.com/a-/ALV-UjULqzvb2I73ebbl-eQ42KC8IIHCq3qgRQdddyhHNGDdIYNLobIOBA,I received my universal license after a few days this is a amazing experience and opportunity,0.9988552331924438,0,1.9.1,2023-03-18 02:13:37,"Hi Joe, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-24 16:36:38,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988552331924438}]"
710,a760dcf2-b4f1-41ca-8ce4-c1965cb63bf5,Joe Boyd,https://play-lh.googleusercontent.com/a-/ALV-UjULqzvb2I73ebbl-eQ42KC8IIHCq3qgRQdddyhHNGDdIYNLobIOBA,Remarkable training and job offers,0.9987506866455078,0,1.9.1,2023-03-16 21:27:43,"Hi Joe, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:42:45,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987506866455078}]"
711,af0ca876-47c4-4de4-b2b6-6e6b045722f3,Josiah Dorrlacombe,https://play-lh.googleusercontent.com/a/ACg8ocL7BF27ifTnMdMTXJpECtFRfwbbAE1wUiOqms44garopsAMJw=mo,"Great content, easy to use, I'm learning things that I didn't know about the field I was currently working in.",0.9989155530929565,0,1.9.1,2023-03-15 01:39:22,"Hi Josiah, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:42:59,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989155530929565}]"
712,d0761ddb-ab50-4c4f-90ee-af92e700e315,Paul Penny,https://play-lh.googleusercontent.com/a/ACg8ocKdn_Zsq0CIIMDzgZ8w0bi_8LJ4TPU6nm5UdyBYQMdp_6Wx=mo,Loving it. Great for anyone wanting to get into the trade and learn at there pace and when they have the available time,0.9989176988601685,0,1.9.1,2023-03-14 18:00:15,"Hi Paul, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:43:10,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989176988601685}]"
713,62608429-d5c8-4ead-b583-796778c02854,Robert Alexander,https://play-lh.googleusercontent.com/a-/ALV-UjXtQIWg7sUw5eptR9M6aUmNaxpTFlOvVFRo1pFPVNSpf0IxfHRW,Great,0.998588502407074,0,1.9.1,2023-03-14 03:39:55,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:46:00,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998588502407074}]"
714,71599f0d-f194-446c-b2c1-fd4c2ae50c5d,Shaunda Dorrlacombe,https://play-lh.googleusercontent.com/a/ACg8ocId4RzH75nTthgT6sUh8xbgjFQrgBLTMJaIajnn_jyX5G8l=mo,It's a great app when it was working for me. Hasn't loaded for me in a few weeks now. Really disappointed ☹️ Tried uninstall and reinstall quite a few times and no luck and even went on the website and still nothing. Was really looking forward to this app.,0.999510645866394,0,1.9.1,2023-03-13 02:24:09,"Hi Shaunda, we appreciate you taking the time to share your experience with us. Please reach out to us at support@skillcatapp.com and we will surely get this resolved for you. Thank you!",2023-03-17 23:44:54,1.9.1,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999510645866394}]"
715,3cf71c24-4390-4b62-a2ba-3de252783f81,Miguel Martinez,https://play-lh.googleusercontent.com/a-/ALV-UjV_MTEIGTgJrHPDVhLdzYlsY1zovugwzAx8UO9nn4SY0Ow09-ju,Once you get the basics the rest makes sense.,0.9983333945274353,0,1.9.1,2023-03-12 20:59:01,"Hi Miguel, we appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:45:15,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983333945274353}]"
716,1435ef08-9c22-4198-9f61-2090e0cf998e,jb Jones,https://play-lh.googleusercontent.com/a/ACg8ocJk-9WYAr36Y8j1xEGAyjqEZXHf1V3EdOuuXCgZjMFFeABgEg=mo,Great learning experience,0.9988130331039429,0,1.9.1,2023-03-12 15:50:01,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:45:53,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988130331039429}]"
717,4c76310c-e1e9-4f39-95a9-57e325c76dda,adam goss,https://play-lh.googleusercontent.com/a-/ALV-UjX0snG6Cq_Ul2Hxs05S0AAKFUogbrcegolqWdHLBubHLT4ZjWo,Great,0.998588502407074,0,1.9.1,2023-03-10 23:16:21,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:45:41,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998588502407074}]"
718,047dc342-b7c4-4daf-8311-5d4bd32e7679,ogunyemi fridayfayowole,https://play-lh.googleusercontent.com/a-/ALV-UjUEOYP1VnB6bfOcLn63Byl2rUAvKyOKRMmV2IBsPZaegFwdEE4,This is the best way to learn new skills.,0.9987934827804565,0,1.9.1,2023-03-10 12:38:04,"Hi there, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:45:46,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987934827804565}]"
719,427edb38-b811-49ab-85d4-71655342e11d,Daniel Teeters,https://play-lh.googleusercontent.com/a/ACg8ocKktVxbTPhsdhRQGw7ggslnhPdbYJxfylQnxkjrDbjpjhyMFA=mo,It was awesome to be able to work on slides at my own pace as I'm very busy at work.,0.99885094165802,0,1.9.1,2023-03-09 22:53:02,"Hi Daniel, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:46:26,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99885094165802}]"
720,c86e8af1-9f85-44fb-bcda-08d80cb27e15,Isidro Barzaga,https://play-lh.googleusercontent.com/a/ACg8ocLAQkaWzelpDycqnOsk-jrJAVsVGWjFput4iqkKkz5dXYtP2w=mo,The best application available..learns a lot.,0.998865008354187,0,1.9.1,2023-03-09 13:58:54,"Hi There, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:46:48,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998865008354187}]"
721,25a9d416-6b85-4377-87c9-4cdda5f1b98d,Ajay Sharma,https://play-lh.googleusercontent.com/a-/ALV-UjUfAemM8CI2TpJkzP41Je3PL0zcpevnQxWtp3CTa0USbyC8EpGZ,Great learning,0.9987688660621643,0,1.9.1,2023-03-08 22:37:31,"Hi Ajay, Thank you so much for your kind words! We appreciate you taking the time to share your experience with us. Please let us know if you have suggestions or feedback to improve your experience. You can always reach out to us at support@skillcatapp.com. Thank you!",2023-03-17 23:46:37,1.9.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987688660621643}]"
